IdCliente;Fecha Nacimiento;Actividad Laboral;Estado Civil;Nivel Educacional;Tiene Mora;Saldo Medio Anual;Tiene Crédito Hipotecario;Tiene Crédito de Consumo;Medio de Contacto Preferente;Contactos con su Ejecutivo;Tiene Inversiones
33113;20/4/1971;Trabajador Dependiente;Soltero;Universitario;No;3379000;No;No;Celular;0;No
685;17/3/1958;Jubilado;Soltero;Universitario;No;3377000;No;No;Fono Particular;0;No
19020;11/4/1971;Gerente;Soltero;Universitario;No;3371000;Si;Si;Celular;2;No
19338;12/4/1962;Gerente;Soltero;Universitario;No;3371000;Si;Si;Celular;0;No
35341;21/4/1975;Gerente;Soltero;Universitario;No;3367000;No;No;Celular;0;No
36577;22/4/1973;Trabajador Independiente;Soltero;Universitario;No;3361000;No;No;Celular;0;No
32327;20/4/1974;Trabajador Dependiente;Soltero;Universitario;No;3358000;Si;No;Celular;0;No
40989;24/4/1979;Gerente;Soltero;Universitario;No;3357000;No;No;Celular;0;No
15881;9/4/1969;Gerente;Soltero;Universitario;No;3355000;Si;No;Emailing;0;No
42327;26/4/1975;Trabajador Dependiente;Soltero;Universitario;No;3354000;Si;No;Celular;0;No
57;1/3/1941;Jubilado;Soltero;Universitario;No;3349000;No;No;Fono Particular;0;No
7698;1/4/1961;Trabajador Dependiente;Soltero;Universitario;No;3348000;Si;No;Emailing;0;No
42213;26/4/1973;Gerente;Soltero;Universitario;No;3347000;No;No;Celular;0;No
6446;30/3/1959;Trabajador Dependiente;Soltero;Universitario;No;3344000;Si;No;Celular;0;No
24609;15/4/1965;Trabajador Dependiente;Soltero;Universitario;No;3344000;Si;No;Celular;5;No
26154;16/4/1966;Trabajador Dependiente;Soltero;Universitario;No;3344000;Si;No;Emailing;0;No
27848;17/4/1968;Gerente;Soltero;Universitario;No;3343000;No;No;Celular;0;No
36480;22/4/1973;Trabajador Independiente;Soltero;Universitario;No;3343000;No;No;Celular;1;Si
38986;23/4/1974;Trabajador Independiente;Soltero;Universitario;No;3343000;No;No;Celular;0;Si
42251;26/4/1978;Trabajador Dependiente;Soltero;Universitario;No;3342000;Si;No;Celular;4;No
43092;27/4/1979;Trabajador Dependiente;Soltero;Universitario;No;3342000;Si;No;Emailing;0;No
36528;22/4/1976;Gerente;Soltero;Universitario;No;3340000;No;No;Celular;3;Si
39133;23/4/1977;Gerente;Soltero;Universitario;No;3340000;No;No;Celular;0;Si
5415;29/3/1958;Trabajador Dependiente;Soltero;Universitario;No;3339000;Si;No;Emailing;0;No
29933;18/4/1973;Trabajador Dependiente;Soltero;Universitario;No;3339000;Si;No;Emailing;0;No
40598;24/4/1978;Trabajador Dependiente;Soltero;Universitario;No;3331000;Si;No;Celular;2;No
41336;25/4/1979;Trabajador Dependiente;Soltero;Universitario;No;3331000;Si;No;Emailing;0;No
25981;16/4/1966;Trabajador Dependiente;Soltero;Universitario;No;3326000;Si;No;Emailing;0;Si
36787;22/4/1975;Trabajador Dependiente;Soltero;Universitario;No;3323000;Si;No;Celular;0;No
40046;24/4/1974;Gerente;Soltero;Universitario;No;3317000;No;Si;Fono Particular;0;Si
23746;15/4/1966;Trabajador Dependiente;Soltero;Universitario;No;3316000;No;No;Emailing;0;Si
25767;16/4/1968;Trabajador Dependiente;Soltero;Universitario;No;3315000;Si;No;Celular;0;No
38891;23/4/1977;Trabajador Dependiente;Soltero;Universitario;No;3313000;Si;No;Fono Particular;3;No
41120;24/4/1978;Trabajador Dependiente;Soltero;Universitario;No;3313000;Si;No;Emailing;0;No
31738;19/4/1966;Trabajador Dependiente;Soltero;Universitario;No;3311000;No;No;Celular;0;No
4825;28/3/1957;Trabajador Dependiente;Soltero;Universitario;No;3309000;Si;No;Celular;0;No
43018;26/4/1979;Trabajador Dependiente;Soltero;Universitario;No;3305000;No;Si;Celular;0;No
28337;18/4/1965;Empresario;Soltero;Universitario;No;3302000;Si;Si;Celular;0;No
38795;23/4/1972;Trabajador Dependiente;Soltero;Universitario;No;3300000;No;No;Celular;0;Si
35661;21/4/1973;Trabajador Dependiente;Soltero;Universitario;No;3297000;No;No;Celular;0;No
36815;22/4/1976;Gerente;Soltero;Universitario;No;3295000;No;No;Celular;0;No
6294;30/3/1959;Gerente;Soltero;Universitario;No;3294000;Si;No;Celular;0;No
38642;23/4/1972;Trabajador Dependiente;Soltero;Universitario;No;3291000;Si;No;Emailing;0;Si
40468;24/4/1974;Trabajador Independiente;Soltero;Universitario;No;3290000;No;No;Celular;3;Si
40645;24/4/1974;Trabajador Independiente;Soltero;Universitario;No;3290000;No;No;Celular;2;Si
41713;25/4/1975;Trabajador Independiente;Soltero;Universitario;No;3290000;No;No;Celular;0;Si
35789;21/4/1972;Gerente;Soltero;Universitario;No;3289000;No;No;Celular;2;No
37031;22/4/1973;Gerente;Soltero;Universitario;No;3289000;No;No;Celular;1;No
39007;23/4/1974;Gerente;Soltero;Universitario;No;3289000;No;No;Celular;0;No
38780;23/4/1977;Trabajador Dependiente;Soltero;Universitario;No;3286000;Si;No;Celular;0;Si
41481;25/4/1980;Gerente;Soltero;Universitario;No;3285000;Si;No;Emailing;0;No
35805;21/4/1969;Gerente;Soltero;Universitario;No;3283000;No;No;Celular;2;Si
36821;22/4/1970;Gerente;Soltero;Universitario;No;3283000;No;No;Celular;1;Si
37401;22/4/1970;Gerente;Soltero;Universitario;No;3283000;No;No;Celular;0;No
31625;19/4/1968;Gerente;Soltero;Universitario;No;3282000;Si;No;Celular;0;No
23104;14/4/1964;Gerente;Soltero;Universitario;No;3281000;No;No;Emailing;0;No
23502;15/4/1968;Trabajador Dependiente;Soltero;Universitario;No;3278000;No;No;Celular;0;Si
42384;26/4/1981;Trabajador Dependiente;Soltero;Universitario;No;3276000;No;No;Celular;2;No
33395;20/4/1973;Trabajador Dependiente;Soltero;Universitario;No;3269000;No;Si;Celular;1;No
34015;20/4/1973;Trabajador Dependiente;Soltero;Universitario;No;3269000;No;Si;Celular;0;No
43008;26/4/1981;Trabajador Dependiente;Soltero;Universitario;No;3267000;No;Si;Celular;0;No
32909;20/4/1969;Trabajador Dependiente;Soltero;Universitario;No;3264000;No;No;Celular;0;No
39506;23/4/1977;Gerente;Soltero;Universitario;No;3259000;Si;No;Celular;0;No
32907;20/4/1969;Trabajador Dependiente;Soltero;Universitario;No;3255000;No;No;Fono Particular;0;No
26961;17/4/1967;Trabajador Dependiente;Soltero;Universitario;No;3254000;Si;No;Emailing;0;No
27425;17/4/1967;Trabajador Dependiente;Soltero;Universitario;No;3254000;Si;No;Emailing;0;Si
37127;22/4/1974;Trabajador Dependiente;Soltero;Universitario;No;3252000;No;No;Celular;0;No
43485;27/4/1975;Trabajador Dependiente;Soltero;Universitario;No;3247000;No;No;Fono Particular;0;No
31535;19/4/1970;Gerente;Soltero;Universitario;No;3244000;No;No;Celular;0;No
43361;27/4/1978;Trabajador Dependiente;Soltero;Universitario;No;3244000;No;No;Celular;0;No
43643;27/4/1978;Trabajador Dependiente;Soltero;Universitario;No;3244000;No;No;Celular;1;No
27716;17/4/1971;Trabajador Dependiente;Soltero;Universitario;No;3241000;Si;Si;Celular;0;No
23344;15/4/1962;Trabajador Dependiente;Soltero;Universitario;No;3239000;No;No;Emailing;0;Si
41413;25/4/1973;Gerente;Soltero;Universitario;No;3238000;Si;No;Emailing;0;No
2402;25/3/1970;Trabajador Dependiente;Soltero;Universitario;No;3237000;No;No;Emailing;0;No
19320;12/4/1961;Trabajador Dependiente;Soltero;Universitario;No;3237000;No;No;Celular;4;No
34743;21/4/1970;Gerente;Soltero;Universitario;No;3237000;Si;No;Emailing;0;No
19382;12/4/1964;Gerente;Soltero;Universitario;No;3234000;Si;No;Celular;0;Si
5892;30/3/1959;Trabajador Dependiente;Soltero;Universitario;No;3233000;No;No;Emailing;0;No
11384;5/4/1965;Trabajador Dependiente;Soltero;Universitario;No;3229000;No;No;Emailing;0;Si
37300;22/4/1977;Trabajador Dependiente;Soltero;Universitario;No;3222000;Si;No;Celular;0;No
44271;28/4/1979;Trabajador Dependiente;Soltero;Universitario;No;3217000;Si;No;Emailing;0;No
26825;17/4/1971;Trabajador Dependiente;Soltero;Universitario;No;3214000;Si;No;Emailing;0;No
22046;14/4/1962;Gerente;Soltero;Universitario;No;3202000;Si;No;Celular;0;No
35513;21/4/1970;Trabajador Dependiente;Soltero;Universitario;No;3201000;Si;No;Celular;5;No
37873;22/4/1971;Trabajador Dependiente;Soltero;Universitario;No;3201000;Si;No;Emailing;0;No
35303;21/4/1972;Gerente;Soltero;Universitario;No;3199000;No;No;Celular;0;No
44757;30/4/1982;Trabajador Dependiente;Soltero;Universitario;No;3198000;Si;No;Celular;2;No
44922;1/5/1983;Trabajador Dependiente;Soltero;Universitario;No;3198000;Si;No;Emailing;0;No
44555;29/4/1982;Gerente;Soltero;Universitario;No;3197000;No;No;Celular;0;No
39256;23/4/1978;Trabajador Dependiente;Soltero;Universitario;No;3195000;Si;Si;Celular;0;No
36634;22/4/1969;Trabajador Dependiente;Soltero;Universitario;No;3194000;No;No;Celular;0;No
35968;21/4/1974;Trabajador Dependiente;Soltero;Universitario;No;3188000;No;No;Celular;1;No
43475;27/4/1981;Gerente;Soltero;Universitario;No;3178000;No;No;Celular;0;No
44574;29/4/1976;Trabajador Dependiente;Soltero;Universitario;No;3176000;No;No;Celular;0;Si
32387;20/4/1973;Gerente;Soltero;Universitario;No;3170000;No;No;Celular;0;No
25889;16/4/1963;Gerente;Soltero;Universitario;No;3167000;Si;No;Emailing;0;No
43963;28/4/1977;Trabajador Dependiente;Soltero;Universitario;No;3165000;No;No;Fono Particular;0;No
33371;20/4/1973;Gerente;Soltero;Universitario;No;3161000;Si;No;Celular;0;Si
32111;19/4/1973;Trabajador Dependiente;Soltero;Universitario;No;3160000;No;No;Celular;13;No
33682;20/4/1974;Trabajador Dependiente;Soltero;Universitario;No;3160000;No;No;Emailing;0;No
39325;23/4/1972;Trabajador Dependiente;Soltero;Universitario;No;3156000;No;No;Celular;0;No
42196;26/4/1977;Trabajador Dependiente;Soltero;Universitario;No;3145000;No;No;Celular;2;Si
43726;27/4/1978;Trabajador Dependiente;Soltero;Universitario;No;3145000;No;No;Celular;1;Si
39102;23/4/1975;Trabajador Dependiente;Soltero;Universitario;No;3144000;No;No;Celular;0;Si
32170;20/4/1973;Gerente;Soltero;Universitario;No;3143000;No;No;Celular;0;Si
36720;22/4/1976;Gerente;Soltero;Universitario;No;3142000;Si;No;Celular;1;No
38080;22/4/1976;Gerente;Soltero;Universitario;No;3142000;Si;No;Celular;0;No
24645;15/4/1970;Gerente;Soltero;Universitario;No;3141000;No;No;Celular;2;Si
24875;16/4/1971;Gerente;Soltero;Universitario;No;3141000;No;No;Celular;0;Si
29874;18/4/1965;Gerente;Soltero;Universitario;No;3140000;No;No;Emailing;0;No
27130;17/4/1965;Gerente;Soltero;Universitario;No;3139000;No;No;Emailing;0;No
29665;18/4/1968;Gerente;Soltero;Universitario;No;3137000;Si;No;Emailing;0;No
38372;23/4/1973;Trabajador Independiente;Soltero;Universitario;No;3137000;Si;No;Celular;0;No
14191;7/4/1967;Trabajador Dependiente;Soltero;Universitario;No;3133000;No;No;Celular;0;No
8761;2/4/1962;Trabajador Dependiente;Soltero;Universitario;No;3132000;No;No;Fono Particular;1;No
9047;2/4/1962;Trabajador Dependiente;Soltero;Universitario;No;3132000;No;No;Emailing;0;No
24689;15/4/1970;Trabajador Dependiente;Soltero;Universitario;No;3132000;No;No;Celular;0;No
39604;23/4/1977;Trabajador Dependiente;Soltero;Universitario;No;3115000;No;No;Fono Particular;0;No
25734;16/4/1965;Trabajador Dependiente;Soltero;Universitario;No;3111000;Si;No;Celular;2;No
27100;17/4/1966;Trabajador Dependiente;Soltero;Universitario;No;3111000;Si;No;Emailing;0;No
38649;23/4/1973;Gerente;Soltero;Universitario;No;3110000;Si;No;Emailing;0;No
42771;26/4/1976;Trabajador Dependiente;Soltero;Universitario;No;3110000;Si;No;Emailing;0;No
38196;23/4/1976;Trabajador Dependiente;Soltero;Universitario;No;3107000;Si;No;Emailing;0;No
42879;26/4/1973;Gerente;Soltero;Universitario;No;3104000;Si;No;Emailing;0;No
35234;21/4/1975;Gerente;Soltero;Universitario;No;3097000;Si;No;Celular;0;No
39121;23/4/1978;Trabajador Dependiente;Soltero;Universitario;No;3096000;No;No;Celular;0;No
39473;23/4/1978;Trabajador Dependiente;Soltero;Universitario;No;3096000;Si;No;Celular;0;No
39854;23/4/1978;Trabajador Dependiente;Soltero;Universitario;No;3096000;No;No;Celular;1;No
42173;26/4/1981;Trabajador Dependiente;Soltero;Universitario;No;3096000;Si;No;Fono Particular;1;No
43282;27/4/1982;Trabajador Dependiente;Soltero;Universitario;No;3096000;Si;No;Emailing;0;No
39126;23/4/1971;Trabajador Dependiente;Soltero;Universitario;No;3094000;No;No;Celular;0;No
31525;19/4/1969;Trabajador Dependiente;Soltero;Universitario;No;3092000;No;No;Celular;0;No
44828;30/4/1980;Trabajador Dependiente;Soltero;Universitario;No;3092000;No;No;Celular;0;No
43825;27/4/1979;Trabajador Dependiente;Soltero;Universitario;No;3090000;No;No;Celular;1;No
44013;28/4/1980;Trabajador Dependiente;Soltero;Universitario;No;3090000;No;No;Celular;0;No
8891;2/4/1962;Gerente;Soltero;Universitario;No;3087000;Si;No;Emailing;0;No
39359;23/4/1970;Trabajador Dependiente;Soltero;Universitario;No;3086000;Si;No;Celular;0;No
39804;23/4/1970;Trabajador Dependiente;Soltero;Universitario;No;3086000;Si;No;Celular;1;No
42870;26/4/1976;Trabajador Dependiente;Soltero;Universitario;No;3083000;Si;No;Emailing;0;No
31036;19/4/1972;Trabajador Dependiente;Soltero;Universitario;No;3080000;No;No;Celular;0;No
43320;27/4/1981;Trabajador Dependiente;Soltero;Universitario;No;3070000;Si;No;Emailing;0;No
39904;23/4/1970;Trabajador Dependiente;Soltero;Universitario;No;3068000;Si;No;Celular;0;No
42725;26/4/1977;Trabajador Dependiente;Soltero;Universitario;No;3064000;No;Si;Celular;0;No
10828;4/4/1964;Trabajador Dependiente;Soltero;Universitario;No;3061000;Si;No;Emailing;0;No
42425;26/4/1981;Trabajador Dependiente;Soltero;Universitario;No;3060000;No;No;Celular;0;No
32666;20/4/1967;Trabajador Dependiente;Soltero;Universitario;No;3059000;No;Si;Celular;0;Si
23922;15/4/1967;Trabajador Dependiente;Soltero;Universitario;No;3054000;No;No;Emailing;0;No
40141;24/4/1976;Trabajador Dependiente;Soltero;Universitario;No;3054000;No;No;Celular;7;No
42089;25/4/1977;Trabajador Dependiente;Soltero;Universitario;No;3054000;No;No;Celular;6;Si
41704;25/4/1978;Gerente;Soltero;Universitario;No;3053000;No;No;Fono Particular;0;No
34577;21/4/1968;Gerente;Soltero;Universitario;No;3050000;Si;No;Emailing;0;No
35194;21/4/1968;Gerente;Soltero;Universitario;No;3050000;Si;No;Celular;1;No
24213;15/4/1963;Trabajador Dependiente;Soltero;Universitario;No;3049000;Si;Si;Celular;1;No
26052;16/4/1964;Trabajador Dependiente;Soltero;Universitario;No;3049000;Si;Si;Emailing;0;No
38219;23/4/1972;Trabajador Dependiente;Soltero;Universitario;No;3048000;No;Si;Celular;0;No
14213;7/4/1967;Trabajador Dependiente;Soltero;Universitario;No;3046000;Si;Si;Celular;1;No
38367;23/4/1975;Gerente;Soltero;Universitario;No;3045000;No;No;Celular;0;No
25940;16/4/1969;Trabajador Dependiente;Soltero;Universitario;No;3044000;Si;No;Emailing;0;No
35487;21/4/1974;Trabajador Dependiente;Soltero;Universitario;No;3044000;Si;No;Celular;0;No
43581;27/4/1980;Trabajador Independiente;Soltero;Universitario;No;3044000;Si;Si;Celular;1;No
31544;19/4/1973;Trabajador Dependiente;Soltero;Universitario;No;3043000;Si;Si;Celular;0;Si
40089;24/4/1971;Gerente;Soltero;Universitario;No;3041000;Si;No;Celular;0;Si
34182;21/4/1973;Trabajador Dependiente;Soltero;Universitario;No;3036000;Si;No;Celular;0;No
31064;19/4/1972;Gerente;Soltero;Universitario;No;3035000;No;No;Celular;0;No
45045;2/5/1987;Trabajador Dependiente;Soltero;Universitario;No;3033000;Si;No;Celular;0;No
42158;25/4/1975;Trabajador Dependiente;Soltero;Universitario;No;3029000;Si;No;Celular;0;No
41788;25/4/1976;Trabajador Dependiente;Soltero;Universitario;No;3028000;Si;No;Celular;0;No
39852;23/4/1976;Trabajador Dependiente;Soltero;Universitario;No;3026000;No;No;Celular;1;Si
41795;25/4/1978;Trabajador Dependiente;Soltero;Universitario;No;3026000;No;No;Celular;0;No
20392;12/4/1959;Trabajador Dependiente;Soltero;Universitario;No;3023000;No;No;Celular;0;No
10885;4/4/1964;Trabajador Dependiente;Soltero;Universitario;No;3018000;Si;No;Emailing;0;No
33402;20/4/1973;Empresario;Soltero;Universitario;No;3017000;No;No;Celular;0;No
36044;21/4/1968;Trabajador Dependiente;Soltero;Universitario;No;3014000;Si;No;Celular;0;No
19787;12/4/1960;Gerente;Soltero;Universitario;No;3013000;Si;No;Celular;0;No
28534;18/4/1970;Gerente;Soltero;Universitario;No;3000000;Si;No;Celular;0;No
40719;24/4/1978;Trabajador Dependiente;Soltero;Universitario;No;2998000;No;No;Emailing;0;No
39452;23/4/1971;Gerente;Soltero;Universitario;No;2995000;Si;No;Celular;0;No
41868;25/4/1976;Trabajador Dependiente;Soltero;Universitario;No;2992000;Si;No;Celular;0;No
23847;15/4/1968;Trabajador Dependiente;Soltero;Universitario;No;2990000;Si;No;Emailing;0;No
29207;18/4/1973;Gerente;Soltero;Universitario;No;2988000;Si;No;Celular;0;No
13362;7/4/1967;Gerente;Soltero;Universitario;No;2987000;Si;No;Celular;0;No
44437;29/4/1979;Trabajador Independiente;Soltero;Universitario;No;2984000;Si;No;Emailing;0;Si
35840;21/4/1972;Gerente;Soltero;Universitario;No;2983000;Si;No;Celular;1;No
37085;22/4/1973;Gerente;Soltero;Universitario;No;2983000;Si;No;Celular;0;No
32210;20/4/1975;Trabajador Dependiente;Soltero;Universitario;No;2979000;No;No;Celular;1;Si
35127;21/4/1976;Trabajador Dependiente;Soltero;Universitario;No;2979000;No;No;Celular;0;No
36709;22/4/1969;Gerente;Soltero;Universitario;No;2978000;Si;No;Celular;0;No
28802;18/4/1968;Gerente;Soltero;Universitario;No;2975000;No;No;Celular;0;No
44032;28/4/1978;Trabajador Dependiente;Soltero;Universitario;No;2975000;No;No;Celular;0;Si
34935;21/4/1972;Gerente;Soltero;Universitario;No;2974000;Si;No;Celular;1;Si
34979;21/4/1972;Gerente;Soltero;Universitario;No;2974000;Si;No;Celular;0;No
17704;10/4/1970;Gerente;Soltero;Universitario;No;2968000;No;No;Emailing;0;No
37810;22/4/1975;Trabajador Dependiente;Soltero;Universitario;No;2963000;Si;No;Emailing;0;No
26824;17/4/1971;Trabajador Dependiente;Soltero;Universitario;No;2962000;Si;Si;Emailing;0;No
11586;5/4/1965;Trabajador Dependiente;Soltero;Universitario;No;2961000;No;No;Emailing;0;No
29549;18/4/1965;Trabajador Dependiente;Soltero;Universitario;No;2960000;Si;No;Emailing;0;No
33169;20/4/1972;Gerente;Soltero;Universitario;No;2955000;Si;No;Celular;0;No
40458;24/4/1976;Gerente;Soltero;Universitario;No;2955000;No;No;Celular;0;Si
41351;25/4/1978;Trabajador Dependiente;Soltero;Universitario;No;2954000;Si;No;Emailing;0;No
31415;19/4/1972;Empresario;Soltero;Universitario;No;2945000;Si;No;Celular;0;No
32778;20/4/1973;Trabajador Dependiente;Soltero;Universitario;No;2945000;No;No;Celular;0;No
27745;17/4/1971;Gerente;Soltero;Universitario;No;2944000;No;No;Celular;0;Si
20676;13/4/1966;Trabajador Dependiente;Soltero;Universitario;No;2936000;No;No;Emailing;0;No
1633;24/3/1963;Trabajador Dependiente;Soltero;Universitario;No;2934000;No;No;Celular;0;No
32386;20/4/1975;Gerente;Soltero;Universitario;No;2934000;No;No;Celular;0;No
28754;18/4/1970;Gerente;Soltero;Universitario;No;2928000;Si;No;Celular;0;No
26708;17/4/1967;Trabajador Dependiente;Soltero;Universitario;No;2921000;No;No;Fono Particular;0;No
41363;25/4/1975;Trabajador Dependiente;Soltero;Universitario;No;2921000;Si;No;Emailing;0;No
20076;12/4/1964;Trabajador Dependiente;Soltero;Universitario;No;2919000;Si;No;Emailing;0;No
18348;11/4/1971;Trabajador Dependiente;Soltero;Universitario;No;2918000;No;No;Emailing;0;No
36891;22/4/1977;Trabajador Dependiente;Soltero;Universitario;No;2916000;No;No;Celular;0;No
44026;28/4/1983;Trabajador Dependiente;Soltero;Universitario;No;2916000;No;No;Celular;0;No
33929;20/4/1967;Gerente;Soltero;Universitario;No;2915000;No;No;Celular;0;No
35848;21/4/1968;Gerente;Soltero;Universitario;No;2915000;No;No;Celular;2;Si
36298;22/4/1969;Gerente;Soltero;Universitario;No;2915000;No;No;Celular;1;No
36830;22/4/1969;Gerente;Soltero;Universitario;No;2915000;No;No;Celular;0;No
22758;14/4/1966;Trabajador Dependiente;Soltero;Universitario;No;2910000;Si;No;Emailing;0;No
41661;25/4/1978;Trabajador Dependiente;Soltero;Universitario;No;2909000;No;No;Celular;0;No
36262;22/4/1977;Gerente;Soltero;Universitario;No;2907000;Si;No;Celular;3;Si
39096;23/4/1978;Gerente;Soltero;Universitario;No;2907000;Si;No;Celular;1;No
40531;24/4/1979;Gerente;Soltero;Universitario;No;2907000;Si;No;Celular;0;No
13684;7/4/1967;Gerente;Soltero;Universitario;No;2904000;Si;No;Emailing;0;Si
32793;20/4/1969;Trabajador Dependiente;Soltero;Universitario;No;2904000;No;No;Celular;0;No
40894;24/4/1973;Trabajador Dependiente;Soltero;Universitario;No;2904000;Si;No;Emailing;0;No
39465;23/4/1976;Gerente;Soltero;Universitario;No;2900000;No;No;Celular;0;No
21374;13/4/1964;Trabajador Independiente;Soltero;Universitario;No;2893000;No;No;Celular;0;No
40717;24/4/1975;Trabajador Dependiente;Soltero;Universitario;No;2893000;Si;No;Emailing;0;No
6992;31/3/1960;Trabajador Dependiente;Soltero;Universitario;No;2892000;No;No;Celular;0;Si
40068;24/4/1977;Trabajador Dependiente;Soltero;Universitario;No;2891000;Si;No;Celular;0;No
14420;7/4/1967;Trabajador Dependiente;Soltero;Universitario;No;2889000;Si;No;Celular;0;Si
16178;9/4/1969;Trabajador Dependiente;Soltero;Universitario;No;2886000;No;No;Emailing;0;No
